Postcode,Suburb,Direction,Distance (km),Latitude,Longitude,Population,Density (/km2),Area (km2),Total Crime,House Median Price,House Rent (PW),Unit Median Price,Unit Rent (PW),House Price 2018,House Price 2017,House Price Change (1 yr),Unit Price 2018,Unit Price 2017,Unit Price Change (1 yr),Arts & Entertainment,College & University,Food,Nightlife Spot,Outdoors & Recreation,Professional & Other Places,Shop & Service,Travel & Transport
2168,Miller,West,30.3,-33.920259999999985,150.8856400000001,3237,,,737,675000,410 ,no data,no data,671250,680000,-1.29,0,0,0.0,1,0,0,0,2,0,1,0
2000,Millers Point,North,1.0,-33.85831999999993,151.2033600000001,1482,2964.0,0.5 ,151,5360000,"1,100 ",1850000,760 ,5300000,4902000,8.12,1810000,1160000,56.03,7,0,22,11,5,0,2,4
2214,Milperra,West,21.6,-33.94146999999998,150.98309000000006,3844,,,316,875000,590 ,no data,no data,871000,899000,-3.11,0,0,0.0,0,0,1,0,0,0,1,0
1565,Milsons Point,North,2.2,-33.84693999999996,151.21148000000005,2158,10790.0,0.2 ,266,no data,no data,1570000,785 ,0,0,0.0,1540000,1585000,-2.84,6,0,27,6,8,1,3,4
2770,Minchinbury,West,37.6,-33.78175999999996,150.82461000000012,0,,,439,695000,480 ,no data,418 ,710000,760000,-6.58,460000,558025,-17.57,0,0,1,0,0,0,4,0
2566,Minto,West,37.9,-34.03089999999997,150.84329000000002,12551,,,1950,630100,420 ,453750,345 ,637750,660250,-3.41,457500,461500,-0.87,0,0,3,0,2,0,0,3
1490,Miranda,South-west,21.0,-34.03372999999993,151.10262000000014,15284,,,2427,1128750,690 ,680000,480 ,1160000,1320000,-12.12,680000,700000,-2.86,1,0,24,1,1,0,12,1
2264,Mirrabooka,North,90.3,-33.110859999999946,151.55524000000003,748,935.0,0.8 ,17,no data,395 ,no data,no data,480000,525000,-8.57,0,0,0.0,0,0,0,1,0,0,0,0
2575,Mittagong,South-west,95.4,-34.45097999999996,150.4467000000001,8999,,,500,705000,500 ,615000,340 ,711750,755000,-5.73,570000,450000,26.67,0,0,4,1,2,0,1,0
1660,Mona Vale,North-east,22.8,-33.678129999999946,151.29924000000003,10670,2320.0,4.6 ,491,1660000,900 ,930000,625 ,1675000,1800000,-6.94,920000,977500,-5.88,0,0,11,0,1,0,2,0
2217,Monterey,South-west,12.9,-33.97158999999993,151.15151000000003,4532,,,165,1470000,643 ,680000,450 ,1540000,1580000,-2.53,667500,840000,-20.54,0,0,2,0,5,0,0,0
1875,Moorebank,West,24.6,-33.951079999999926,150.9230100000001,9747,,,707,875000,590 ,590625,460 ,885000,900000,-1.67,590000,550000,7.27,0,0,1,0,0,0,0,0
2264,Morisset,North,88.4,-33.10797999999994,151.48880000000008, 2857,107.0,26.6 ,1200,580000,395 ,385000,368 ,550000,532000,3.38,385000,404000,-4.7,0,0,4,0,1,0,3,0
2223,Mortdale,South-west,16.4,-33.969959999999965,151.07959000000002,10419,,,574,1160000,580 ,615000,440 ,1192000,1250000,-4.64,625000,630000,-0.79,0,0,10,0,0,1,3,1
2137,Mortlake,West,9.6,-33.842089999999985,151.10764000000006,1063,5315.0,0.2 ,54,no data,813 ,955000,600 ,1375000,2650000,-48.11,1010000,890000,13.48,0,0,4,1,1,0,2,0
2088,Mosman,North-east,5.4,-33.824479999999944,151.24026000000003,28475,3273.0,8.7 ,928,3900000,"1,450 ",1000000,575 ,3762500,3910000,-3.77,1015000,1180000,-13.98,1,0,11,2,2,0,4,0
2577,Moss Vale,South-west,107.9,-34.55014999999997,150.37116000000003,8579,,,705,700000,480 ,507500,350 ,715000,711000,0.56,556000,500000,11.2,0,0,5,1,1,0,3,1
2567,Mount Annan,West,45.9,-34.05024999999995,150.76065000000006,11703,1637.0,7.15 ,485,740000,480 ,no data,338 ,745000,740000,0.68,523500,597000,-12.31,0,0,8,0,2,0,8,0
2079,Mount Colah,North,23.4,-33.683329999999955,151.11667000000008,7095,,,157,1020000,615 ,no data,450 ,1030000,1160000,-11.21,850000,570000,49.12,1,0,1,0,1,0,0,0
2770,Mount Druitt,West,37.8,-33.76463999999993,150.81740000000005,16726,,,7975,660000,400 ,405000,340 ,660000,700000,-5.71,410000,432000,-5.09,1,0,12,0,1,0,3,0
2290,Mount Hutton,North-east,107.2,-32.980729999999944,151.6692700000001,3529,1307.0,2.7 ,385,501250,423 ,415500,390 ,512100,487000,5.15,422500,410000,3.05,0,0,1,0,1,0,3,0
2190,Mount Lewis,West,15.7,-33.91554999999994,151.0506300000001,1195,,,55,no data,493 ,no data,no data,950000,1281000,-25.84,0,0,0.0,0,0,5,0,1,0,1,0
2519,Mount Ousley,South-west,66.4,-34.40177999999997,150.88174000000004,1602,,,43,825000,535 ,no data,no data,822500,825000,-0.3,600000,0,0.0,1,0,0,0,1,0,0,0
2519,Mount Pleasant,South-west,66.9,-33.48332999999997,151.35000000000005,1370,2740.0,0.5 ,39,930000,600 ,no data,no data,935250,914000,2.32,0,0,0.0,0,0,0,0,0,0,1,1
2170,Mount Pritchard,West,28.3,-33.91348999999997,150.9068500000001,9955,,,640,670000,400 ,no data,300 ,660000,698500,-5.51,600000,630000,-4.76,0,0,2,0,0,0,0,0
2774,Mount Riverview,West,55.5,-33.72728999999998,150.6377500000001,3034,,,81,670000,500 ,no data,no data,670000,725000,-7.59,0,0,0.0,0,0,0,0,2,0,0,0
2500,Mount Saint Thomas,South-west,71.1,-34.44098999999994,150.87004000000005,1468,,,61,696000,463 ,no data,no data,696000,642500,8.33,620000,690000,-10.14,1,0,0,0,0,0,0,0
2786,Mount Victoria,West,93.8,-33.58935999999994,150.25607000000005,1016,,,136,540000,410 ,no data,no data,585000,567500,3.08,0,0,0.0,0,0,2,1,0,0,0,1
2528,Mount Warrigal,South-west,83.3,-34.556079999999945,150.84725000000003,4909,,,298,595000,488 ,no data,no data,615000,600000,2.5,0,0,0.0,0,0,1,0,0,0,2,0
2745,Mulgoa,West,51.7,-33.841689999999964,150.6491500000001,1898,34.0,55.5 ,68,870000,580 ,no data,332 ,852500,939500,-9.26,0,0,0.0,0,0,2,0,1,0,0,0
2756,Mulgrave,North-west,44.2,-33.626089999999984,150.83810000000003,92,,,164,no data,no data,no data,no data,0,0,0.0,0,0,0.0,0,0,3,0,0,0,4,0
2250,Narara,North,54.0,-33.396739999999966,151.33294000000012,7767,1316.0,5.9 ,475,625000,440 ,465000,350 ,621500,620000,0.24,465000,460000,1.09,0,0,0,0,1,0,3,0
2567,Narellan,West,47.6,-34.039709999999964,150.73516000000006,3616,,,868,661000,430 ,no data,300 ,663000,670000,-1.04,517500,561250,-7.8,1,0,5,1,0,0,4,0
2567,Narellan Vale,West,47.6,-34.04912999999993,150.74723000000006,7193,,,235,665000,460 ,no data,no data,680000,685000,-0.73,0,0,0.0,0,0,0,0,0,0,1,0
2065,Naremburn,North,5.6,-33.817309999999964,151.20126000000005,5884,3441.0,1.71 ,98,2052500,820 ,1128000,643 ,2125000,2300000,-7.61,1128000,1161500,-2.88,0,0,7,1,1,0,2,1
2101,Narrabeen,North-east,17.7,-33.720019999999984,151.29845000000014,8207,,,409,2350000,845 ,810000,580 ,2200000,2155000,2.09,830000,925000,-10.27,0,0,6,0,2,0,3,1
2099,Narraweena,North-east,14.5,-33.74972999999994,151.27353000000005,6608,,,231,1410500,795 ,no data,535 ,1400000,1560000,-10.26,1120000,1023000,9.48,0,0,1,0,1,0,2,0
2209,Narwee,South-west,15.6,-33.947089999999946,151.0698000000001,5618,,,343,998000,570 ,565000,400 ,1047474,1051500,-0.38,590000,650000,-9.23,0,0,3,1,0,0,1,1
2089,Neutral Bay,North,3.8,-33.830499999999965,151.21968999999999,10488,6555.0,1.6 ,541,2502000,980 ,923500,570 ,2476000,2200000,12.55,950000,1050000,-9.52,0,0,45,3,4,0,9,0
2305,New Lambton,North-east,115.1,-32.92230999999998,151.71541000000005,10048,1827.0,5.5 ,514,740000,440 ,510000,330 ,730000,700000,4.29,510000,405750,25.69,0,0,4,2,0,0,4,0
2302,Newcastle West,North-east,116.7,-32.92844999999994,151.7606000000001,618,414.2,0.84 ,853,no data,no data,615000,470 ,0,690000,-100.0,615000,539975,13.89,1,0,10,2,4,0,4,2
2127,Newington,West,14.4,-33.83918999999997,151.05455000000006,5802,6239.0,0.93 ,161,1340000,750 ,718500,540 ,1345000,1370000,-1.82,713500,742000,-3.84,2,0,1,0,2,0,1,0
2106,Newport,North,24.9,-33.65062999999998,151.3234600000001,9301,,,356,1850000,900 ,815000,550 ,1850000,1950000,-5.13,830000,810000,2.47,0,0,3,0,1,0,1,0
2042,Newtown,South-west,4.1,-33.89857999999998,151.17613000000006,15029,9393.0,1.6 ,2899,1330000,773 ,650000,470 ,1335000,1490000,-10.4,650000,887500,-26.76,3,1,50,16,2,0,8,0
2250,Niagara Park,North,55.7,-33.384399999999964,151.35538000000008,2743,1143.0,2.4 ,205,585000,425 ,no data,290 ,592100,608000,-2.62,489000,478000,2.3,0,0,0,0,1,0,2,1
2263,Norah Head,North-east,73.0,-33.273949999999964,151.56284000000005,0,,,168,950000,435 ,no data,no data,950000,870000,9.2,0,0,0.0,0,0,0,0,1,0,0,0
2263,Noraville,North-east,74.5,-33.268299999999954,151.5551700000001,2494,1313.0,1.9 ,134,575000,398 ,no data,270 ,575250,565000,1.81,0,1185000,-100.0,1,0,0,0,0,0,1,0
2076,Normanhurst,North-west,19.2,-33.72112999999996,151.09712000000005,5290,2438.0,2.17 ,127,1195000,630 ,422500,490 ,1235000,1452500,-14.97,653500,1020000,-35.93,0,0,2,0,0,0,0,2
2260,North Avoca,North-east,50.1,-33.45790999999997,151.43862,2200,846.0,2.6 ,54,1060500,530 ,no data,450 ,1050000,997500,5.26,1298000,925000,40.32,0,0,1,0,1,0,0,0
2099,North Curl Curl,North-east,14.3,-33.76301999999998,151.29808000000003,4117,,,92,2182500,"1,173 ",no data,525 ,2175000,2435000,-10.68,1218500,1161000,4.95,0,0,1,0,2,0,1,0
2299,North Lambton,North-east,116.7,-32.903499999999944,151.70434000000014,3306,2204.0,1.5 ,214,570000,410 ,no data,260 ,582500,581750,0.13,375000,446000,-15.92,0,0,0,1,0,0,0,0
2100,North Manly,North-east,11.7,-33.774919999999945,151.27035000000012,3090,,,142,1700000,875 ,no data,573 ,1700000,1895000,-10.29,735000,845000,-13.02,0,0,0,0,4,0,0,0
1750,North Parramatta,West,19.7,-33.798319999999926,151.0104200000001,13248,2548.0,5.2 ,737,1023500,540 ,567890,420 ,1023500,1395000,-26.63,560000,630000,-11.11,1,0,1,1,1,0,3,1
2754,North Richmond,North-west,55.0,-33.58231999999998,150.72212000000005,4977,,,355,690000,430 ,515000,350 ,745000,710000,4.93,507500,495000,2.53,0,0,6,1,1,0,2,0
2113,North Ryde,North-west,11.0,-33.793379999999964,151.1200200000001,10860,2026.0,5.36 ,305,1460000,700 ,895000,510 ,1460000,1717500,-14.99,937500,945000,-0.79,0,0,5,0,1,0,5,0
2137,North Strathfield,West,10.7,-33.86128999999994,151.0875500000001,4767,,,275,1700000,650 ,778500,550 ,1765000,1842500,-4.21,785000,812000,-3.33,1,0,12,2,2,0,3,0
2059,North Sydney,North,3.2,-33.83920999999998,151.20721000000003,7705,5504.0,1.4 ,1520,2150000,990 ,1030000,610 ,2020000,2700000,-25.19,1020000,950000,7.37,0,0,42,5,6,0,1,0
2074,North Turramurra,North,18.0,-33.71298999999993,151.14723000000004,4257,363.0,11.74 ,75,1710000,875 ,1400000,no data,1800000,1950000,-7.69,1447500,1275000,13.53,0,0,3,0,0,0,2,0
1560,Northbridge,North,6.3,-33.81027999999998,151.22194000000005,6347,2267.0,2.8 ,111,3165000,"1,250 ",1015000,643 ,3182500,3492500,-8.88,1034000,975000,6.05,0,0,1,0,4,0,1,0
2152,Northmead,West,21.4,-33.793739999999964,150.9946900000001,11215,2608.0,4.3 ,590,1019500,495 ,645000,445 ,1034500,1123750,-7.94,645000,620000,4.03,0,0,10,0,0,0,5,0
2066,Northwood,North-west,5.0,-33.82819999999998,151.17739000000006,982,,,7,3200000,no data,no data,no data,3210000,2987000,7.47,0,0,0.0,0,0,0,0,3,0,0,1
2570,Oakdale,West,68.2,-34.079229999999946,150.5107800000001,1843,,,62,690000,450 ,no data,no data,690000,595000,15.97,0,0,0.0,0,0,0,0,1,0,0,0
2761,Oakhurst,West,37.1,-33.74138999999997,150.8353800000001,6955,,,347,645000,425 ,no data,no data,649999,650000,-0.0,568000,607000,-6.43,0,0,5,0,0,0,5,0
2117,Oatlands,West,18.5,-33.79389999999995,151.02193000000008,5660,,,154,1490000,550 ,800000,550 ,1500000,1590000,-5.66,802500,895000,-10.34,0,0,1,0,1,0,1,1
2223,Oatley,South-west,17.1,-33.977859999999964,151.07375000000005,10486,,,442,1650000,650 ,825000,480 ,1700000,1750000,-2.86,835000,820000,1.83,0,0,3,0,1,0,1,0
2161,Old Guildford,West,20.2,-33.86542999999995,150.98480000000006,2663,,,140,735000,500 ,no data,380 ,712500,908500,-21.57,0,621055,-100.0,0,0,1,0,1,0,1,0
2146,Old Toongabbie,West,23.1,-33.786679999999926,150.96788999999998,3133,,,71,840000,480 ,no data,460 ,845000,874500,-3.37,0,620000,-100.0,0,0,0,0,1,0,1,1
2508,Otford,South-west,43.0,-34.21050999999994,151.00581000000008,369,,,18,no data,no data,no data,no data,1200000,1102500,8.84,0,0,0.0,0,0,1,0,3,0,0,1
2258,Ourimbah,North,58.5,-33.35182999999995,151.3698400000001,4162,,,447,675000,420 ,410000,360 ,722500,703000,2.77,411000,450000,-8.67,0,0,0,1,1,0,2,0
2100,Oxford Falls,North,14.6,-33.735429999999944,151.2453800000001,139,,,13,no data,no data,no data,no data,0,0,0.0,0,0,0.0,0,0,2,0,3,0,0,0
2760,Oxley Park,West,39.8,-33.774959999999965,150.79474000000005,2923,,,298,670000,390 ,525000,405 ,682500,642500,6.23,525000,535000,-1.87,0,0,0,0,0,0,1,0
2225,Oyster Bay,South-west,19.4,-34.00685999999996,151.0809700000001,5488,,,96,1200000,700 ,no data,no data,1214500,1380000,-11.99,880000,1066000,-17.45,0,0,1,0,1,0,1,0
2021,Paddington,South-east,2.7,-33.88202999999993,151.2289000000001,12911,8607.0,1.5 ,783,2307500,"1,150 ",915000,500 ,2350000,2245000,4.68,920000,910000,1.1,1,0,12,6,1,0,4,1
2211,Padstow,South-west,18.4,-33.95214999999996,151.03260000000014,13306,,,818,970000,560 ,660000,460 ,975000,1088000,-10.39,660000,745000,-11.41,1,0,2,0,0,0,1,1
2035,Pagewood,South,7.9,-33.94025999999997,151.21604000000005,3805,1087.0,3.5 ,160,1630000,815 ,no data,700 ,1625000,1775000,-8.45,875000,1012500,-13.58,0,0,1,0,1,1,1,0
2108,Palm Beach,North,31.1,-33.59242999999998,151.32330000000005,1593,613.0,2.6 ,91,3400000,"1,000 ",no data,no data,3400000,2900000,17.24,1400000,2000000,-30.0,0,0,2,0,4,1,0,0
2213,Panania,West,21.7,-33.954789999999946,150.99838000000008,11489,,,584,960000,590 ,no data,400 ,975000,1050000,-7.14,686800,749000,-8.3,0,0,10,1,0,0,1,1
2768,Parklea,West,31.0,-33.72541999999993,150.9182000000001,3465,,,131,845000,570 ,no data,470 ,860000,919000,-6.42,571000,570000,0.18,1,0,0,0,1,0,0,0
2123,Parramatta,West,19.6,-33.81681999999995,151.0108600000001,25798,4868.0,5.3 ,8951,865000,495 ,615000,480 ,865000,1270000,-31.89,620000,650000,-4.62,0,0,20,3,1,0,0,1
2256,Patonga,North,35.8,-33.550359999999955,151.27259000000004,202,,,30,no data,no data,no data,no data,762500,861500,-11.49,0,0,0.0,0,0,1,1,2,0,0,0
2210,Peakhurst,South-west,16.9,-33.962569999999964,151.0580900000001,10539,,,410,993000,598 ,825000,500 ,989000,1200000,-17.58,808000,699000,15.59,0,0,1,0,3,0,0,0
2210,Peakhurst Heights,South-west,17.8,-33.97316999999998,151.05501000000004,2336,,,47,1087500,no data,no data,no data,1087500,1300000,-16.35,0,0,0.0,1,0,0,0,2,0,0,0
2256,Pearl Beach,North,37.6,-33.541489999999946,151.30660000000015,513,428.0,1.2 ,38,1200000,no data,no data,no data,1205000,1210000,-0.41,0,0,0.0,0,0,2,0,1,0,0,1
2145,Pemulwuy,West,27.1,-33.81736999999998,150.93133000000014,5009,,,174,940000,620 ,550000,460 ,940000,980000,-4.08,557500,560100,-0.46,0,0,3,0,0,0,2,0
2145,Pendle Hill,West,24.4,-33.799999999999955,150.95000000000005,7247,3774.0,1.92 ,560,836000,480 ,535000,410 ,838000,877500,-4.5,510000,505000,0.99,0,0,2,0,2,0,1,0
1715,Pennant Hills,North-west,19.0,-33.735839999999946,151.06916,7287,,,396,1350000,675 ,982500,460 ,1355000,1587500,-14.65,797500,660000,20.83,0,0,14,2,2,0,4,2
2750,Penrith,West,49.3,-33.753739999999944,150.69820000000004,13295,1078.0,12.33 ,6618,640000,400 ,480000,380 ,642500,700000,-8.21,478000,450000,6.22,1,0,29,3,0,0,7,0
2222,Penshurst,South-west,15.4,-33.969389999999976,151.0920900000001,12786,,,635,1194000,600 ,557500,435 ,1210000,1395000,-13.26,579500,616000,-5.93,0,0,2,0,0,0,1,1
2049,Petersham,South-west,5.9,-33.89626999999996,151.15390000000005,8116,6291.0,1.29 ,718,1295000,750 ,740000,475 ,1360000,1535000,-11.4,802000,773000,3.75,0,0,16,5,4,0,7,1
2256,Phegans Bay,North,43.2,-33.486519999999985,151.3091300000001,439,,,8,no data,520 ,no data,no data,922500,749500,23.08,0,0,0.0,0,0,0,0,1,0,0,1
2036,Phillip Bay,South,12.9,-33.982039999999984,151.2354200000001,704,,,41,no data,no data,no data,no data,1710000,1625000,5.23,0,0,0.0,0,0,0,0,2,0,1,0
2213,Picnic Point,South-west,22.8,-33.970249999999965,151.00786000000005,0,,,206,1020000,615 ,no data,538 ,1060000,1145000,-7.42,790000,822500,-3.95,0,0,2,0,1,0,1,0
2571,Picton,South-west,65.8,-34.169099999999965,150.61152000000004,4816,,,321,760000,465 ,no data,340 ,730000,760000,-3.95,467500,418000,11.84,0,0,3,1,0,0,2,0
2756,Pitt Town,North-west,44.9,-33.586449999999964,150.8619500000001,3033,,,73,1305000,640 ,no data,no data,1330000,1367500,-2.74,0,0,0.0,0,0,2,1,0,0,1,0
2761,Plumpton,West,36.2,-33.74554999999998,150.83452000000008,9209,3070.0,3.0 ,561,659990,440 ,520000,490 ,659990,670000,-1.49,512500,510000,0.49,0,0,5,0,0,0,6,0
2250,Point Clare,North,49.1,-33.43683999999996,151.3211600000001,3731,1131.0,3.3 ,252,705000,430 ,no data,375 ,710000,720500,-1.46,495000,471000,5.1,0,0,1,0,1,0,2,0
2027,Point Piper,East,4.2,-33.867459999999944,151.2534700000001,1424,3651.0,0.39 ,56,no data,no data,4000000,"1,075 ",0,20000000,-100.0,3050000,4375000,-30.29,0,0,3,0,5,0,0,0
2229,Port Hacking,South,23.6,-34.066839999999964,151.12147000000004,1093,,,10,1690000,no data,no data,no data,1755000,1865000,-5.9,0,0,0.0,0,0,1,0,0,0,1,0
1335,Potts Point,East,1.5,-33.87156999999996,151.22288000000003,9423,13461.0,0.7 ,4766,no data,600 ,787500,550 ,2362500,1750000,35.0,785000,730000,7.53,2,0,67,12,8,1,3,7
2176,Prairiewood,West,28.2,-33.85752999999994,150.90538999999998,3246,,,414,836000,485 ,no data,no data,842000,932500,-9.71,0,0,0.0,0,0,1,0,0,0,0,0
2170,Prestons,West,32.1,-33.950309999999945,150.86571000000004,15313,,,767,750000,500 ,no data,400 ,760000,800000,-5.0,625500,573000,9.16,0,0,1,0,1,0,1,0
2502,Primbee,South-west,76.6,-34.49972999999994,150.88661000000005,1640,,,139,677500,435 ,no data,333 ,675000,650250,3.81,335000,0,0.0,0,0,1,0,1,0,1,1
2148,Prospect,West,27.9,-33.79962999999998,150.91699000000006,4716,,,353,750000,440 ,475000,450 ,747000,815000,-8.34,480000,478500,0.31,0,0,1,0,0,0,4,0
2112,Putney,West,9.9,-33.82370999999995,151.1087500000001,4107,,,85,1900000,820 ,no data,no data,1975000,2365500,-16.51,1317300,1400000,-5.91,0,0,8,0,0,0,1,0
2073,Pymble,North-west,15.0,-33.740279999999984,151.1371600000001,11051,1698.0,6.51 ,298,2240000,"1,075 ",820000,600 ,2232500,2250000,-0.78,870000,885000,-1.69,0,0,3,0,1,0,2,1
2009,Pyrmont,West,1.3,-33.87075999999996,151.1956100000001,12813,12810.0,1 ,2252,1575000,773 ,1025000,728 ,1575000,1900000,-17.11,1010000,1021000,-1.08,3,0,48,5,2,0,5,5
2763,Quakers Hill,West,33.9,-33.72636999999997,150.8859900000001,27080,,,1182,735000,470 ,627500,450 ,740000,793000,-6.68,630000,665000,-5.26,0,0,3,1,0,0,1,1
2022,Queens Park,South-east,5.5,-33.899369999999976,151.24732000000006,3066,,,125,2750000,"1,350 ",925000,688 ,2982500,2507500,18.94,975000,1070500,-8.92,0,0,3,0,2,0,0,0
2096,Queenscliff,North-east,11.8,-33.78262999999998,151.28440000000015,3376,,,85,no data,973 ,982500,668 ,3850000,2570000,49.81,965000,1070000,-9.81,0,0,12,1,2,0,2,0
2566,Raby,West,40.4,-34.02598999999998,150.8201700000001,5944,,,164,640000,428 ,no data,no data,635000,650000,-2.31,510000,507500,0.49,0,0,3,1,0,0,1,0
2217,Ramsgate,South-west,14.5,-33.98438999999996,151.13807000000008,1114,,,110,no data,570 ,no data,530 ,1175000,1250000,-6.0,711500,678500,4.86,0,0,5,1,2,0,0,0
2217,Ramsgate Beach,South-west,13.8,-33.984399999999944,151.1476600000001,1660,,,65,no data,600 ,820000,465 ,1430000,1917500,-25.42,810000,755000,7.28,0,0,6,1,1,0,6,0
2031,Randwick,South-east,6.1,-33.91367999999994,151.23978000000008,29986,,,1510,2392500,"1,000 ",925000,600 ,2400000,2485000,-3.42,931500,960500,-3.02,0,0,24,1,2,0,4,0
2287,Rankin Park,North-east,113.8,-32.92650999999995,151.6868300000001,2460,1757.0,1.4 ,43,597500,480 ,no data,no data,600000,592000,1.35,0,0,0.0,0,0,0,0,0,0,0,1
2283,Rathmines,North,98.8,-33.038149999999966,151.5853800000001,1940,,,82,627500,380 ,no data,no data,620500,576575,7.62,385000,0,0.0,0,0,0,0,0,0,1,0
2016,Redfern,South,2.9,-33.89314999999993,151.2067000000001,13213,11011.0,1.2 ,5623,1350000,750 ,897500,630 ,1350000,1672500,-19.28,900000,967000,-6.93,5,0,12,7,3,0,2,0
2290,Redhead,North-east,106.1,-33.009799999999984,151.70797000000005,3516,651.0,5.4 ,154,1019500,510 ,no data,no data,1000000,920000,8.7,181000,640000,-71.72,0,0,3,0,2,0,1,0
2143,Regents Park,West,17.0,-33.88159999999993,151.0241500000001,4926,,,349,815000,470 ,no data,400 ,835000,920000,-9.24,498000,480000,3.75,0,0,3,0,1,0,0,1
2745,Regentville,West,51.0,-33.774889999999964,150.6667900000001,809,663.0,1.22 ,45,720000,410 ,no data,no data,720000,787500,-8.57,0,0,0.0,0,0,0,0,0,0,3,0
2212,Revesby,West,19.9,-33.95563999999996,151.01688,14176,,,1502,987500,580 ,737500,450 ,1007500,1073000,-6.1,754000,780000,-3.33,0,0,3,1,2,0,2,2
2138,Rhodes,West,11.7,-33.82692999999995,151.0895700000001,11906,11906.0,1.0 ,550,no data,585 ,900000,640 ,4947100,1762500,180.69,900000,895500,0.5,0,0,4,0,3,0,1,0
2753,Richmond,North-west,51.6,-33.59782999999993,150.75283000000005,5482,,,1238,727500,425 ,470000,350 ,725000,753000,-3.72,470000,467500,0.53,0,0,7,4,1,0,5,1
2765,Riverstone,North-west,38.2,-33.67820999999998,150.86380000000008,7247,,,928,754000,500 ,no data,305 ,756250,808000,-6.4,592500,680000,-12.87,0,0,3,2,1,0,2,1
2066,Riverview,North-west,6.4,-33.82305999999994,151.16216000000009,3354,,,58,2500000,900 ,no data,no data,2487500,2640000,-5.78,0,0,0.0,0,0,1,0,2,1,1,0
2210,Riverwood,South-west,17.0,-33.95328999999998,151.05176000000006,12103,,,1632,995000,550 ,600000,493 ,1000000,1100000,-9.09,600500,634000,-5.28,0,0,12,0,0,0,3,1
2216,Rockdale,South-west,11.5,-33.951809999999966,151.1381100000001,15534,6472.0,2.4 ,1699,1100000,620 ,645000,530 ,1100000,1352500,-18.67,645500,665000,-2.93,0,0,13,0,1,0,8,0
2046,Rodd Point,West,6.1,-33.86529999999993,151.14517000000012,1376,,,32,2185000,785 ,no data,no data,2395000,2350000,1.91,0,0,0.0,0,0,2,0,5,0,0,0
2766,Rooty Hill,West,35.2,-33.770279999999964,150.83483,14704,2334.0,6.3 ,1135,650000,430 ,575000,440 ,660000,701500,-5.92,597000,592500,0.76,1,0,1,1,2,0,1,1
2029,Rose Bay,East,5.7,-33.870259999999966,151.2688400000001,10053,3866.0,2.6 ,485,3612500,"1,400 ",1227500,675 ,3612500,4300000,-15.99,1250000,1260000,-0.79,0,0,12,1,6,0,3,0
1445,Rosebery,South,5.9,-33.912279999999946,151.2016500000001,10117,3909.5,1.9 ,645,1575000,850 ,768075,650 ,1600000,1533000,4.37,773000,836000,-7.54,0,0,17,0,0,0,3,0
2196,Roselands,West,14.4,-33.93670999999995,151.0744400000001,11579,,,554,950000,550 ,550000,410 ,951000,1131875,-15.98,579000,505000,14.65,0,0,6,2,1,0,4,1
2560,Rosemeadow,South-west,45.8,-34.10038999999995,150.79793000000006,7634,,,646,576000,400 ,495000,320 ,587500,595000,-1.26,500000,517500,-3.38,0,0,2,0,0,0,3,0
2069,Roseville,North,9.6,-33.78367999999995,151.17578000000003,10082,2965.0,3.4 ,279,2875000,950 ,1000000,610 ,2850000,2940000,-3.06,1000000,989000,1.11,1,0,8,1,0,0,0,1
2039,Rozelle,West,3.4,-33.86330999999996,151.1704400000001,8725,4592.0,1.9 ,500,1585000,810 ,1303000,650 ,1592500,1640000,-2.9,1361250,1150000,18.37,0,0,19,5,2,0,6,1
2560,Ruse,South-west,40.4,-34.07276999999993,150.84149000000005,5584,,,287,601000,435 ,no data,no data,604541,629500,-3.96,0,512750,-100.0,0,0,0,0,0,0,4,0
2011,Rushcutters Bay,East,2.2,-33.875429999999945,151.22589000000005,2547,12740.0,0.2 ,179,no data,no data,839500,600 ,3417500,0,0.0,762000,707000,7.78,1,0,69,14,7,0,3,6
2046,Russell Lea,West,6.2,-33.860239999999976,151.14141000000006,5001,,,105,1845000,820 ,795000,540 ,1850000,2260000,-18.14,805000,891000,-9.65,0,0,3,0,1,0,0,0
2517,Russell Vale,South-west,61.2,-34.360569999999946,150.90156000000005,1547,784.0,1.974 ,83,846000,530 ,no data,350 ,846000,765000,10.59,590000,600000,-1.67,1,0,0,0,2,0,1,0
2116,Rydalmere,West,16.5,-33.812479999999944,151.0417100000001,6642,3243.0,2.0479 ,409,1140000,500 ,730750,450 ,1210000,1205000,0.41,730750,670000,9.07,0,0,3,0,1,0,2,1
1680,Ryde,North-west,11.2,-33.81300999999996,151.10503000000006,26499,3732.0,7.1 ,1092,1425000,673 ,650000,510 ,1480000,1685000,-12.17,660000,665000,-0.75,1,0,30,2,3,0,18,1
2168,Sadleir,West,30.1,-33.92063999999993,150.88961000000006,3135,,,267,650000,400 ,no data,no data,650000,645000,0.78,0,0,0.0,1,0,0,0,0,0,0,0
2262,San Remo,North,78.6,-33.215389999999964,151.51934000000006,4351,1813.0,2.4 ,367,457500,373 ,no data,315 ,460000,452500,1.66,0,0,0.0,1,0,1,0,0,0,0,0
2219,Sandringham,South-west,15.9,-33.99812999999995,151.1394200000001,1238,,,68,2325000,640 ,870000,510 ,2235000,1947500,14.76,870000,870000,0.0,0,0,4,1,1,0,0,0
