loss,params,iteration,train_time
0.683442252471983,"{'classes_count': 5, 'loss_function': 'MultiClass', 'class_weights': (1, 0.13, 0.1, 0.13, 0.1), 'od_type': 'Iter', 'eval_metric': 'WKappa', 'l2_leaf_reg': 8.696172121624983, 'random_strength': 2.3990371770483736, 'learning_rate': 0.16909248997948606, 'iterations': 200, 'depth': 9}",80,1648.6604383850063
0.6812254888132727,"{'classes_count': 5, 'loss_function': 'MultiClass', 'class_weights': (1, 0.13, 0.1, 0.13, 0.1), 'od_type': 'Iter', 'eval_metric': 'WKappa', 'l2_leaf_reg': 8.321147760026735, 'random_strength': 2.9585512125192293, 'learning_rate': 0.10825305532207026, 'iterations': 200, 'depth': 10}",81,1734.313178255994
0.6772901076675226,"{'classes_count': 5, 'loss_function': 'MultiClass', 'class_weights': (1, 0.13, 0.1, 0.13, 0.1), 'od_type': 'Iter', 'eval_metric': 'WKappa', 'l2_leaf_reg': 7.450758823447685, 'random_strength': 1.1050459953978535, 'learning_rate': 0.0770802806933251, 'iterations': 200, 'depth': 10}",82,2627.2224841220013
0.7277767848139953,"{'classes_count': 5, 'loss_function': 'MultiClass', 'class_weights': (1, 0.13, 0.1, 0.13, 0.1), 'od_type': 'Iter', 'eval_metric': 'WKappa', 'l2_leaf_reg': 9.543341539313744, 'random_strength': 2.6250607522468794, 'learning_rate': 0.010156636735490887, 'iterations': 200, 'depth': 9}",83,457.327077776994
0.6817651762407194,"{'classes_count': 5, 'loss_function': 'MultiClass', 'class_weights': (1, 0.13, 0.1, 0.13, 0.1), 'od_type': 'Iter', 'eval_metric': 'WKappa', 'l2_leaf_reg': 9.312731755126423, 'random_strength': 2.1906766385471643, 'learning_rate': 0.18404060047937806, 'iterations': 200, 'depth': 10}",84,3412.253109252997
0.688529250094357,"{'classes_count': 5, 'loss_function': 'MultiClass', 'class_weights': (1, 0.13, 0.1, 0.13, 0.1), 'od_type': 'Iter', 'eval_metric': 'WKappa', 'l2_leaf_reg': 8.001814917496961, 'random_strength': 2.879323842020446, 'learning_rate': 0.08719800831129651, 'iterations': 200, 'depth': 9}",85,844.0236011850066
0.7246263142724148,"{'classes_count': 5, 'loss_function': 'MultiClass', 'class_weights': (1, 0.13, 0.1, 0.13, 0.1), 'od_type': 'Iter', 'eval_metric': 'WKappa', 'l2_leaf_reg': 7.02542608924799, 'random_strength': 3.4468888656559518, 'learning_rate': 0.026164951412338586, 'iterations': 200, 'depth': 10}",86,510.4987034950027
0.7181872401121474,"{'classes_count': 5, 'loss_function': 'MultiClass', 'class_weights': (1, 0.13, 0.1, 0.13, 0.1), 'od_type': 'Iter', 'eval_metric': 'WKappa', 'l2_leaf_reg': 9.860261873233176, 'random_strength': 3.158570965587918, 'learning_rate': 0.020183951253701947, 'iterations': 200, 'depth': 9}",87,395.41444371400576
0.6787158582902899,"{'classes_count': 5, 'loss_function': 'MultiClass', 'class_weights': (1, 0.13, 0.1, 0.13, 0.1), 'od_type': 'Iter', 'eval_metric': 'WKappa', 'l2_leaf_reg': 8.379690996670098, 'random_strength': 2.335754770310485, 'learning_rate': 0.19812761976343007, 'iterations': 200, 'depth': 10}",88,3385.5372742269974
0.709452689547577,"{'classes_count': 5, 'loss_function': 'MultiClass', 'class_weights': (1, 0.13, 0.1, 0.13, 0.1), 'od_type': 'Iter', 'eval_metric': 'WKappa', 'l2_leaf_reg': 9.999888742442156, 'random_strength': 1.614786320249281, 'learning_rate': 0.03445947835507391, 'iterations': 200, 'depth': 9}",89,458.3803337769932
0.6806080920674242,"{'classes_count': 5, 'loss_function': 'MultiClass', 'class_weights': (1, 0.13, 0.1, 0.13, 0.1), 'od_type': 'Iter', 'eval_metric': 'WKappa', 'l2_leaf_reg': 8.983338438291476, 'random_strength': 2.5194381372170804, 'learning_rate': 0.13617485449949895, 'iterations': 200, 'depth': 10}",90,2763.067141659005
0.6802420043898619,"{'classes_count': 5, 'loss_function': 'MultiClass', 'class_weights': (1, 0.13, 0.1, 0.13, 0.1), 'od_type': 'Iter', 'eval_metric': 'WKappa', 'l2_leaf_reg': 7.710685612312613, 'random_strength': 4.915628913109056, 'learning_rate': 0.11183929280672471, 'iterations': 200, 'depth': 8}",91,520.0807456890179
0.7090428391379434,"{'classes_count': 5, 'loss_function': 'MultiClass', 'class_weights': (1, 0.13, 0.1, 0.13, 0.1), 'od_type': 'Iter', 'eval_metric': 'WKappa', 'l2_leaf_reg': 8.585550721971792, 'random_strength': 1.36940463152099, 'learning_rate': 0.04261265447315614, 'iterations': 200, 'depth': 10}",92,885.8363325120008
0.6891041973379628,"{'classes_count': 5, 'loss_function': 'MultiClass', 'class_weights': (1, 0.13, 0.1, 0.13, 0.1), 'od_type': 'Iter', 'eval_metric': 'WKappa', 'l2_leaf_reg': 9.210869452076013, 'random_strength': 1.847070058527263, 'learning_rate': 0.12582289909558084, 'iterations': 200, 'depth': 6}",93,183.24710569600575
0.67886394785119,"{'classes_count': 5, 'loss_function': 'MultiClass', 'class_weights': (1, 0.13, 0.1, 0.13, 0.1), 'od_type': 'Iter', 'eval_metric': 'WKappa', 'l2_leaf_reg': 8.050971503212843, 'random_strength': 3.231850467417786, 'learning_rate': 0.1566495520300485, 'iterations': 200, 'depth': 9}",94,1157.1677319490118
0.6781961569815735,"{'classes_count': 5, 'loss_function': 'MultiClass', 'class_weights': (1, 0.13, 0.1, 0.13, 0.1), 'od_type': 'Iter', 'eval_metric': 'WKappa', 'l2_leaf_reg': 7.397850160896372, 'random_strength': 2.1171351725145966, 'learning_rate': 0.19935686679566345, 'iterations': 200, 'depth': 10}",95,2506.007885511004
0.6907664668203471,"{'classes_count': 5, 'loss_function': 'MultiClass', 'class_weights': (1, 0.13, 0.1, 0.13, 0.1), 'od_type': 'Iter', 'eval_metric': 'WKappa', 'l2_leaf_reg': 8.680331267250523, 'random_strength': 2.841196097491391, 'learning_rate': 0.1189516610534626, 'iterations': 200, 'depth': 7}",96,260.55288539800677
0.6735332946777074,"{'classes_count': 5, 'loss_function': 'MultiClass', 'class_weights': (1, 0.13, 0.1, 0.13, 0.1), 'od_type': 'Iter', 'eval_metric': 'WKappa', 'l2_leaf_reg': 7.091490191128059, 'random_strength': 1.9828801695415998, 'learning_rate': 0.1680042976011399, 'iterations': 200, 'depth': 10}",97,3170.8101211030153
0.6874545848015785,"{'classes_count': 5, 'loss_function': 'MultiClass', 'class_weights': (1, 0.13, 0.1, 0.13, 0.1), 'od_type': 'Iter', 'eval_metric': 'WKappa', 'l2_leaf_reg': 7.6273331406837395, 'random_strength': 3.6414300255021406, 'learning_rate': 0.1672031286707522, 'iterations': 200, 'depth': 9}",98,2102.0628310160246
0.6822601356972189,"{'classes_count': 5, 'loss_function': 'MultiClass', 'class_weights': (1, 0.13, 0.1, 0.13, 0.1), 'od_type': 'Iter', 'eval_metric': 'WKappa', 'l2_leaf_reg': 7.2564263429847635, 'random_strength': 1.9326657694238585, 'learning_rate': 0.17733870378496494, 'iterations': 200, 'depth': 8}",99,611.1259478779975
0.6857782790764374,"{'classes_count': 5, 'loss_function': 'MultiClass', 'class_weights': (1, 0.13, 0.1, 0.13, 0.1), 'od_type': 'Iter', 'eval_metric': 'WKappa', 'l2_leaf_reg': 6.3721564240481605, 'random_strength': 1.5407981865409233, 'learning_rate': 0.07045086847354162, 'iterations': 200, 'depth': 9}",100,791.8424026510038
